CvLaboral_Id|CvCtPais_Id|CvCtSueldo_id|CvCtExperiecia_Id|CvCtContrato_Id|CvCtSector_Id|CvDatosPersonales_Id|CvLaborales_EntidadFederativa|CvLaboral_Empresa|CvLaboral_Puesto|CvLaboral_Del|CvLaboral_Al
11204|1|7|2|2|1|5926|CIUDAD DE MÉXICO|SECRETARÍA DE SALUD. CCINSHAE|SUBDIRECTORA DE RECURSOS FIN., REC. MAT. Y SERVS.|2009-04-16|2010-03-15
11205|1|6|2|2|1|7767|CIUDAD DE MÉXICO|SERVICIOS POSTAL MEXICANO|GERENTE DE ASUNTOS PENALES|2000-01-01|2012-03-22
11206|1|5|14|2|2|7134|CIUDAD DE MÉXICO|4NET|ESPECIALISTA EN ADMINISTRACIÓN|2013-01-05|2014-03-03
11207|1|4|14|2|2|7134|CIUDAD DE MÉXICO|ESTRATEGIAS APLICADAS|AUXILIAR ADMINISTRATIVO|2011-04-05|2011-12-30
11208|1|3|14|2|2|7134|CIUDAD DE MÉXICO|GRUPO CAPRINET|ANALISTA DE PRESUPUESTO|2012-01-05|2012-12-27
11209|1|2|2|5|1|5698|OAXACA|CONTRALORÍA GENERAL DEL ESTADO DE OAXACA|AUXILIAR ADMINISTRATIVO|1997-01-02|1997-09-30
11210|1|3|2|5|1|5698|OAXACA|SERVICIOS DE SALUD DE OAXACA|PROFESIONAL EJECUTIVO DE SERVICIOS ESPECIALIZADOS UAC|1998-01-01|1999-03-31
11212|1|6|2|1|1|5723|ESTADO DE MÉXICO|GOBIERNO DEL ESTADO DE MÉXICO, DIRECCIÓN GENERAL DEL REGISTRO CIVIL|DELEGADO ADMINISTRATIVO|2009-08-01|2013-09-10
11213|1|4|52|3|1|7513|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|ENLACE DE ALTA RESPONSABILIDAD|2007-04-02|2007-09-30
11214|1|6|2|1|1|5723|ESTADO DE MÉXICO|GOBIERNO DEL ESTADO DE MÉXICO, INSTITUTO MEXIQUENSE DE LA VIVIENDA SOCIAL|JEFE DEL DEPARTAMENTO DE ORGANIZACIÓN Y DOCUMENTACIÓN|2006-01-01|2009-04-15
11216|1|4|16|2|1|5850|JALISCO|CENTRO UNIVERSITARIO DE CIENCIAS DE LA SALUD DE LA UNIVERSIDAD DE GUADALAJARA|JEFE DEL DEPARTAMENTO DE CLÍNICAS MÉDICAS|2014-04-01|2014-08-01
11217|1|3|11|6|1|7853|CIUDAD DE MÉXICO|DGSCA UNAM|Diseñador de software|2006-05-02|2008-07-01
11218|1|13|2|2|1|5911|CIUDAD DE MÉXICO|SECRETARÍA DE SALUD|COORDINADORA DE ASESORES DEL TITULAR DEL RAMO|2013-12-01|2016-05-31
11219|1|10|2|3|1|5911|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|ASESORA DE LA SUBSECRETARÍA DE PROMOCIÓN Y PREVENCION DE LA SALUD|2013-05-01|2013-11-30
11220|1|2|2|1|1|11754|CIUDAD DE MÉXICO|CENAPRECE|SUBDIRECTOR DE ÁREA|1974-01-01|2016-08-17
11221|1|3|11|2|1|7853|CIUDAD DE MÉXICO|Instituto Nacional de Medicina Genomica |informatica|2011-02-02|2012-09-30
11222|1|4|1|2|1|7853|CIUDAD DE MÉXICO|Comisión Nacional de Bioética |Coordinación de tecnología de la información y medios virtuales|2012-12-01|2015-11-15
11223|1|2|1|2|1|11754|CIUDAD DE MÉXICO|UNIVERSIDAD AUTÓNOMA DE MÉXICO|MAESTRO DE ESPECIALIDAD|2014-01-01|2016-08-17
11224|1|12|2|3|3|5911|CIUDAD DE MÉXICO|UNIÓN INTERNACIONAL CONTRA LA TUBERCULOSIS|CONSULTORA|2011-01-01|2013-04-30
11225|1|11|2|2|1|5911|CIUDAD DE MÉXICO|CONADIC|DIRECTORA GENERAL ADJUNTA DEL CONADIC|2008-10-01|2010-12-31
11226|1|13|2|2|1|5911|CIUDAD DE MÉXICO|COFEPRIS|COORDINADORA GENERAL DEL SISTEMA FEDERAL SANITARIO|2004-05-01|2008-08-31
11227|1|13|2|2|1|5911|CIUDAD DE MÉXICO|COFEPRIS|SECRETARIA GENERAL ADMINISTRATIVA|2002-04-01|2004-04-30
11228|1|13|2|2|1|5911|CIUDAD DE MÉXICO|PROCURADURÍA FEDERAL DE LA DEFENSA DEL TRABAJO|SECRETARIA GENERAL ADMINISTRATIVA|2000-02-01|2002-04-30
11229|1|11|2|2|1|5911|CIUDAD DE MÉXICO|PROCURADURIA FEDERAL DE LA DEFENSA DEL TRABAJO|DIRECTORA DE PLANEACIÓN E INFORMÁTICA|1999-04-01|2000-01-31
11231|1|10|2|2|1|5911|CIUDAD DE MÉXICO|SECRETARIA DEL TRABAJO Y PREVISIÓN SOCIAL|DIRECTORA DE PROGRAMAS DE INTEGRACIÓN|1998-09-01|1999-03-30
11232|1|10|2|2|1|5911|CIUDAD DE MÉXICO|SECRETARIA DEL TRABAJO Y PREVISIÓN SOCIAL|ASESORA DEL SUBSECRETARIO DE PREVISIÓN SOCIAL|1998-02-01|1998-08-31
11233|1|12|2|2|1|5911|CIUDAD DE MÉXICO|STPS. FONACOT|TITULAR DE LA UNIDAD DE PLANEACIÓN ESTRATÉGICA|1995-04-01|1998-01-31
11234|1|11|2|2|1|5911|CIUDAD DE MÉXICO|SECRETARÍA DEL TRABAJO Y PREVISIÓN SOCIAL|ASESORA DEL OFICIAL MAYOR|1994-01-01|1995-03-31
11235|1|8|2|3|1|5911|AGUASCALIENTES|CONTROLARÍA GENERAL DE LA CÁMARA DE DIPUTADOS|ASESORA DEL CONTRALOR GENERAL|1993-01-01|1993-12-31
11236|1|7|2|3|1|5911|CIUDAD DE MÉXICO|CÁMARA DE DIPUTADOS|ASESORA COMISIÓN DE PRESUPUESTO Y CUENTA PÚBLICA|1988-09-01|1991-06-30
11237|1|7|2|3|1|5911|CIUDAD DE MÉXICO|CÁMARA DE DIPUTADOS|ASESORA COMISIÓN DE HACIENDA|1985-09-01|1988-07-31
11238|1|7|2|3|1|5911|CIUDAD DE MÉXICO|CÁMARA DE DIPUTADOS|ASESORA COMISIÓN DE GOBERNACIÓN Y PUNTOS CONSTITUCIONALES|1982-09-01|1984-08-31
11239|1|6|2|6|1|7872|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|JEFE DE DEPARTAMENTO |2010-11-01|2016-08-17
11241|1|6|2|2|1|11695|CIUDAD DE MÉXICO|COFEPRIS|SUBDIRECTOR DE ÁREA|2013-09-01|2016-08-17
11242|1|5|2|2|1|7759|CIUDAD DE MÉXICO|Secretaría de Desarrollo Social|Jefe de departamento|1994-01-01|2008-06-15
11244|1|2|16|8|1|11865|CIUDAD DE MÉXICO|Hospital de Enfermedades de la Nutrición|Medico Residente|1950-01-01|1951-10-01
11245|1|6|2|6|1|7759|CIUDAD DE MÉXICO|Comisión Nacional de Protección Social en Salud|Jefe de departamento|2008-06-15|2016-09-30
11246|1|2|16|1|1|11865|CIUDAD DE MÉXICO|Hospital de Enfermedades de la Nutrición|Médico Adscrito a la Consulta Externa|1951-10-01|1952-07-01
11247|1|2|16|2|1|11865|CIUDAD DE MÉXICO|Instituto Nacional de la Nutrición|Jefe del Departamento|1956-09-01|1965-09-01
11248|1|2|16|2|1|11865|CIUDAD DE MÉXICO|Instituto Nacional de la Nutrición|Director de la División de Investigación|1965-01-01|1965-09-01
11249|1|2|10|2|1|11865|CIUDAD DE MÉXICO|Instituto de Investigaciones Biomédicas, UNAM|Director del Instituto|1965-09-01|1971-02-01
11251|1|2|16|2|1|11865|CIUDAD DE MÉXICO|Instituto de Investigaciones Biomédicas, UNAM|Investigador Titular C de Tiempo Completo|1965-09-01|1980-10-01
11252|1|2|10|2|1|11865|CIUDAD DE MÉXICO|UNAM|Coordinador de la Investigación Científica|1971-02-01|1973-01-01
11253|1|2|16|2|1|11865|CIUDAD DE MÉXICO|UNAM|Rector de la Universidad Nacional Autónoma de México|1973-01-01|1981-01-01
11254|1|2|16|2|1|11865|CIUDAD DE MÉXICO|Instituto de Investigaciones Biomédicas, UNAM|Investigador Titular C|1980-10-01|1988-01-01
11257|1|2|2|6|1|11808|ESTADO DE MÉXICO|Gobierno del Estado de México|Personal Administrativo|2009-11-16|2010-04-30
11258|1|2|16|2|1|11865|MORELOS|Centro de Investigación sobre Fijación de Nitrógeno, UNAM|Investigador Titular C|1980-10-01|1988-01-01
11260|1|2|16|2|1|11865|CIUDAD DE MÉXICO|Presidencia de la República|Coordinador de los Servicios de Salud|1981-08-01|1982-11-01
11261|1|2|2|6|1|11808|ESTADO DE MÉXICO|Gobierno del Estado de México|Personal Administrativo|2010-05-01|2010-08-15
11263|1|3|1|2|1|11808|ESTADO DE MÉXICO|Gobierno del Estado de México|Jefe A de Proyecto|2010-08-16|2013-02-28
11264|1|2|16|2|1|11865|CIUDAD DE MÉXICO|Secretaría de Salud|Secretario de Salud|1982-12-01|1988-11-01
11265|1|2|16|2|1|11865|AGUASCALIENTES|Presidencia de la República|Coordinador del Consejo Consultivo de Ciencias|1989-02-01|1995-05-01
11266|1|4|2|2|1|11808|CIUDAD DE MÉXICO|Gobierno Federal|Jefe de Departamento de Evaluación y Seguimiento de Supervisión|2013-03-01|2014-03-31
11267|1|2|16|2|1|11865|CIUDAD DE MÉXICO|Club Universidad Nacional A.C|Presidente del Consejo Directivo|1997-10-01|2001-08-01
11269|1|2|16|2|1|11865|CIUDAD DE MÉXICO|Fundación Mexicana para la Salud A.C.|Presidente Ejecutivo|1989-01-01|2003-10-01
11270|1|2|16|2|1|11865|CIUDAD DE MÉXICO|Consejo Directivo del Consorcio Promotor del Instituto Nacional de Medicina Genómica|Coordinador|2002-01-01|2004-07-01
11271|1|2|16|2|1|11865|CIUDAD DE MÉXICO|Comisión Nacional para el Genoma Humano|Secretario Ejecutivo|2000-11-01|2004-08-01
11272|1|2|16|2|1|11865|AGUASCALIENTES|Comisión Nacional de Bioética|Secretario Ejecutivo|2004-08-01|2005-09-01
11273|1|2|16|2|1|11865|AGUASCALIENTES|Consejo Mexicano para la Acreditación de la Educación Médica|Presidente del Consejo|2002-01-01|2006-02-01
11274|1|2|16|2|1|11865|AGUASCALIENTES|Consejo de la Comisión Nacional de Bioética|Presidente del Consejo de la Comisión Nacional de Bioética|2005-09-01|2010-09-01
11275|1|2|16|2|1|11865|AGUASCALIENTES|Secretaría de Salud|Asesor personal del Secretario de Salud|2009-10-01|2012-12-01
11276|1|7|8|2|2|5703|CIUDAD DE MÉXICO|PRUDENTIAL REAL ESTATE INVESTORS|ANALISTA FINANCIERO|2007-08-01|2009-07-31
11278|1|2|16|2|1|11865|AGUASCALIENTES|Fundación Mexicana para la Salud, A.C|Presidente Emérito|2003-11-01|2016-08-17
11279|1|7|4|6|2|5703|CIUDAD DE MÉXICO|PLANTACIÓN COMERCIAL BOSQUE TEMAPACHE|GERENTE DE DESARROLLO DE NEGOCIOS|2009-08-03|2010-12-17
11280|1|2|16|1|1|11865|CIUDAD DE MÉXICO|Consejo Asesor Científico y Médico del Instituto de Seguridad y Servicios Sociales de los Trabajadores del Estado|Presidente del Consejo Asesor Científico y Médico del Instituto de Seguridad|2012-04-01|2016-08-17
11281|1|7|7|2|2|5703|CIUDAD DE MÉXICO|SERVICIOS CORPORATIVOS AFORE BANAMEX S.A. DE C.V.|ESPECIALISTA EN ANÁLISIS Y ADMINISTRACIÓN DE RIESGOS|2010-12-28|2011-11-04
11282|1|7|5|2|2|5703|CIUDAD DE MÉXICO|CORPORATIVO BIMBO S.A. DE C.V.|EJECUTIVO DE TESORERÍA|2011-11-08|2012-06-01
11283|1|7|13|6|2|5703|CIUDAD DE MÉXICO|BRITISH COUNCIL MÉXICO|CONSULTOR|2012-12-17|2014-06-11
11284|1|7|2|2|1|5703|CIUDAD DE MÉXICO|COMISIÓN NACIONAL DE PROTECCIÓN SOCIAL EN SALUD|SUBDIRECCIÓN DE ÁREA|2014-07-01|2014-08-15
11287|1|5|2|2|1|7544|CIUDAD DE MÉXICO|PROCURADURIA FEDERAL DEL CONSUMIDOR|JEFE DE DEPARTAMENTO|2002-02-16|2013-12-31
11288|1|6|19|2|1|7758|ESTADO DE MÉXICO|COLEGIO NACIONAL DE EDUCACION PROFESIONAL TECNICA|JEFE DE DEPARTAMENTO|1997-01-01|2014-04-30
11289|1|6|2|2|1|11849|CIUDAD DE MÉXICO|Comisión Nacional de Arbitraje Médico|Subdirector de área|2015-08-01|2016-08-17
11290|1|7|10|2|1|5769|CIUDAD DE MÉXICO|Secretaria de Salud|Directora de área|2013-06-01|2014-07-31
11291|1|3|52|1|1|7840|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|ENFERMERO "J"|1980-04-01|1987-03-15
11298|1|4|19|1|2|11713|CIUDAD DE MÉXICO|UNIVERSIDAD ANÁHUAC|ASISTENTE DE PROYECTO|1997-09-01|2001-10-31
11299|1|11|52|1|1|7840|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|ANALISTA ESPECIALIZADO|1987-04-16|1988-12-31
11303|1|3|16|2|1|11881|CIUDAD DE MÉXICO|INER|COORDINADOR PARAMÉDICO EN AREA NORMATIVA|2001-10-16|2009-08-31
11304|1|3|16|1|1|11881|CIUDAD DE MÉXICO|INGER|TRABAJO SOCIAL AREA MEDICA A|2009-07-16|2011-07-31
11305|1|13|52|1|1|7840|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|COORDINADOR PARAMÉDICO EN ÁREA NORMATIVA "A"|1989-01-01|1994-06-15
11306|1|2|52|2|1|7840|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|SUPERVISOR MEDICO EN AREA NORMATIVA "A"|1994-06-16|1999-01-15
11307|1|6|2|2|1|11584|CIUDAD DE MÉXICO|Comisión Federal para la Protección Contra Riesgos Sanitarios|Subdirector|2009-11-16|2014-02-16
11308|1|4|52|2|1|7840|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|JEFE DE DEPARTAMENTO DE ONCOCERCOSIS, CHAGAS Y LEISHMANIASIS|1999-01-16|2000-01-16
11313|1|2|2|1|1|7707|ESTADO DE MÉXICO|ISSEMYM|AUXILIAR ADMINISTRATIVO|1988-07-01|2006-04-30
11314|1|2|2|1|1|7707|ESTADO DE MÉXICO|COPLADEM|JEFE A DE POROYECTO|2006-05-01|2009-04-30
11315|1|2|2|1|1|7707|ESTADO DE MÉXICO|DIRECCION GENERAL DE INVERSION|CHOFER DE SERVIDOR PUBLICO SUPERIOR|2009-05-01|2009-09-30
11316|1|3|2|2|1|7707|ESTADO DE MÉXICO|coordinacion de hospitales de alta especialidad de la secretaría de salud del estado de méxico|jefe de proyecto|2009-10-01|2016-08-17
11317|1|2|16|1|1|5851|AGUASCALIENTES|CENTRO DE ATENCIÓN PARA LA REHABILITACIÓN DE ADICCIONES (CAPRA) Y CENTRO NEUROPSIQUIÁTRICO DE AGUASCALIENTES|TERAPEUTA EN SERVICIO RESIDENCIAL DE USUARIOS DE PACIENTES PSIQUIÁTRICOS|1999-03-01|2000-07-01
11318|1|2|16|1|1|5851|AGUASCALIENTES|CENTRO DE ATENCIÓN PARA EL DESARROLLO DEL FARMACODEPENDIENTE (ADEFAR) PRESIDENCIA MUNICIPAL DE AGUASCALIENTES|JEFE DEL ÁREA DE LA PSICOLOGÍA, TRATAMIENTO DE USUARIOS DE DROGAS|1999-06-01|2000-08-01
11319|1|2|16|2|1|5851|CIUDAD DE MÉXICO|CONSEJO NACIONAL CONTRA LAS ADICCIONES, GOBIERNO FEDERAL |JEFE DEL DEPARTAMENTO DE MONITOREO DE INDICADORES|2003-02-03|2007-04-02
11320|1|2|16|2|1|5851|ESTADO DE MÉXICO|INSTITUTO MEXIQUENSE CONTRAS LAS ADICCIONES, GOBIERNO DEL ESTADO DE MÉXICO|DIRECTOR|2007-04-15|2011-10-03
11323|1|2|16|2|1|5851|CIUDAD DE MÉXICO|COMISIÓN NACIONAL CONTRA LAS ADICCIONES|DIRECTOR DE COORDINACIÓN DE PROGRAMAS NACIONALES CONTRA LAS ADICCIONES, OBSERVATORIO NACIONAL|2012-08-01|2013-04-30
11324|1|5|16|2|1|5851|CIUDAD DE MÉXICO|CENTRO NACIONAL PARA LA PREVENCIÓN Y EL CONTROL DE LAS ADICCIONES|DIRECTOR GENERAL|2013-05-01|2016-07-21
11325|1|5|16|2|1|5851|CIUDAD DE MÉXICO|COMISIÓN NACIONAL CONTRA LAS ADICCIONES|DIRECTOR GENERAL|2016-07-22|2016-08-17
11326|1|5|16|2|1|5851|CIUDAD DE MÉXICO|COMISIÓN NACIONAL CONTRA LAS ADICCIONES|DIRECTOR GENERAL|2016-07-22|2016-08-17
11327|1|7|2|2|1|5647|CIUDAD DE MÉXICO|CONAMED|DIRECTORA JURÍDICA |2011-04-16|2013-05-15
11328|1|7|2|2|1|5647|CIUDAD DE MÉXICO|SECRETARÍA DE LA FUNCIÓN PUBLICA|SUBDIRECTORA DE QUEJAS Y DENUNCIAS|2010-02-16|2011-04-15
11329|1|6|2|2|1|5647|CIUDAD DE MÉXICO|COMISIÓN NACIONAL DEL AGUA|AUDITOR COORDINADOR|2002-02-16|2010-03-31
11330|1|8|2|2|1|5647|CIUDAD DE MÉXICO|CONAMED|SECRETARIA PARTICULAR COMISIONADO|2013-05-16|2016-06-15
11331|1|5|2|4|1|11609|CIUDAD DE MÉXICO|CENADIC |Psicóloga clínica |2013-05-13|2014-07-31
11332|1|5|2|2|1|11609|CIUDAD DE MÉXICO|CONADIC|Subdirectora de Vinculación y Coordinación con Organizaciones Sociales |2014-08-01|2016-08-17
11333|1|3|10|2|1|11878|CIUDAD DE MÉXICO|CONAMED|APOYO ADMINISTRATIVO|2004-02-01|2011-09-15
11334|1|2|2|7|1|7496|CIUDAD DE MÉXICO|ssa|Medico|2008-02-01|2009-02-01
11335|1|5|2|5|1|7496|HIDALGO|IMSS|Medico|2011-06-01|2012-03-01
11336|1|5|2|2|1|7496|CIUDAD DE MÉXICO|SSA|JEFE DE DEPARTAMENTO|2015-09-15|2016-08-15
11338|1|5|29|2|1|5730|CIUDAD DE MÉXICO|Secretaría de Salud / COANMED|Subdirector Jurídico de Orientación y Gestión|1996-06-06|1998-07-01
11340|1|7|29|2|1|5730|CIUDAD DE MÉXICO|Secretaría de Salud / COANMED|Director de Área|1997-07-02|2016-08-18
11341|1|5|2|2|1|12008|ESTADO DE MÉXICO|Ayuntamiento de Toluca|Asesora del Director|2008-10-16|2010-09-30
11342|1|5|2|2|1|12008|ESTADO DE MÉXICO|Dirección General de Gobierno del Ayuntamiento de Toluca|Secretaria Particular Auxiliar|2005-02-01|2006-08-31
11344|1|5|2|2|1|12008|ESTADO DE MÉXICO|Dirección de Licencias y Permisos del Ayuntamiento de Toluca|Secretaria Particular|2004-01-01|2005-01-31
11345|1|5|2|2|1|12008|ESTADO DE MÉXICO|Dirección de Concertación e Inspección del Ayuntamiento de Toluca|Secretaria Particular|2002-01-01|2003-12-31
11346|1|5|2|2|1|12008|CIUDAD DE MÉXICO|Secretaría de Hacienda|Jefa de Departamento|2010-10-01|2014-08-31
11347|1|5|2|2|1|7645|CIUDAD DE MÉXICO|Comisión Nacional de Protección Social en Salud|Jefe de Departamento de Supervisión Operativa |2011-02-16|2011-11-30
11349|1|6|44|2|1|7436|CIUDAD DE MÉXICO|PROCURADURIA GENERAL DE LA REPUBLICA|SUBDIRECTOR DE RECURSOS HUMANOS|2007-06-01|2010-01-15
11350|1|2|29|2|1|7436|CIUDAD DE MÉXICO|PROCURADURIA GENERAL DE LA REPUBLICA|JEFE DE DEPARTAMENTO|2011-01-16|2012-01-15
11352|1|2|2|5|1|7839|CIUDAD DE MÉXICO|Procuraduría General de la República|Asistente de la Subdirección|2004-08-01|2005-02-28
11353|1|4|40|1|1|11826|CHIHUAHUA|FISCALIA GENERAL DE JUSTICIA DEL ESTADO DE CHIHUAHUA|AGENTE DEL MINISTERIO PUBLICO|2003-01-28|2009-12-31
11354|1|2|52|3|1|11550|CIUDAD DE MÉXICO|FACULTAD DE PSICOLOGIA UNAM|AUXILIAR DE INVESTIGACION|1996-02-01|1999-02-28
11355|1|3|16|3|2|7153|CIUDAD DE MÉXICO|GRUPO MEDICO CIMA |MEDICO DE GUARDIA|2011-01-01|2014-05-01
11356|1|3|2|3|1|7839|CIUDAD DE MÉXICO|Gobierno del Distrito Federal; Delegación Iztapalapa |Personal Operativo de la Coordinación General de Seguridad Pública|2005-09-15|2007-09-15
11357|1|2|16|7|1|7153|ESTADO DE MÉXICO|HOSPITAL GENERAL DE TLALNEPANTLA |MEDICO INTERNO |2008-01-01|2009-01-01
11358|1|3|52|1|1|11550|CIUDAD DE MÉXICO|SECRETARIA DE SEGURIDAD PUBLICA|Psicologa|1999-09-01|2001-09-30
11359|1|2|16|6|1|7153|ESTADO DE MÉXICO|ISEM, CENTRO DE SALUD DISPERSO DE ACOLMAN |MEDICO PASANTE|2009-01-01|2010-01-01
11360|1|6|7|1|2|7839|CIUDAD DE MÉXICO|IXE Grupo Financiero S.A. de C.V.|Gerente de Contratos de Mercados Financieros|2008-04-01|2011-02-28
11361|1|4|16|3|2|7153|ESTADO DE MÉXICO|GRUPO MEDICO DE VANGUARDIA|GERENTE GENERAL |2011-01-01|2015-10-01
11362|1|3|16|3|2|7153|ESTADO DE MÉXICO|GRUPO MEDICO DALINDE|MEDICO GENERAL |2015-02-01|2015-10-01
11364|1|6|47|1|3|7839|CIUDAD DE MÉXICO|Junta de Asistencia Privada del Distrito Federal|Asesor Asistencial|2011-03-01|2011-07-01
11365|1|4|2|2|1|11550|CIUDAD DE MÉXICO|secretaria de salud|JEFE DE DEPARTAMENTO DE INGRESO AL SERVICIO PROFESIONAL DE CARRERA |2001-10-01|2005-10-31
11366|1|3|16|3|2|7153|ESTADO DE MÉXICO|HOSPITAL DE ESPECIALIDADES ELIZUR|MEDICO DE GUARDIA |2014-01-01|2015-12-01
11368|1|5|2|1|1|7839|CIUDAD DE MÉXICO|Comisión Federal para la Protección contra Riesgos Sanitarios (COFEPRIS).|Subcoordinador de Recursos Humanos|2012-04-01|2013-10-15
11369|1|6|2|2|1|11550|CIUDAD DE MÉXICO|secretaria de salud|SUBDIRECTORA DE REGULACIÓN DEL SERVICIO PROFESIONAL DE CARRERA |2005-11-01|2010-02-15
11370|1|6|2|2|1|11574|CIUDAD DE MÉXICO|SECRETARIA DE ECONOMIA|SUBDIRECTORA DE DESARROLLO DE CALIDAD|2001-09-16|2010-03-16
11371|1|6|2|1|1|7839|CIUDAD DE MÉXICO|Comisión Federal para la Protección contra Riesgos Sanitarios (COFEPRIS).|Gerente de Muestreo y Monitoreo|2013-10-16|2016-08-31
11372|1|6|52|2|1|11550|CIUDAD DE MÉXICO|secretaria de salud|SUBDIRECTORA DE INVESTIGACIÓN Y DESARROLLO EN SALUD MENTAL |2010-02-16|2016-08-31
11373|1|7|2|2|1|11574|CIUDAD DE MÉXICO|SECRETARIA DE SALUD|SUBDIRECTORA DE GESTIÓN DE CALIDAD|2010-03-16|2010-11-16
11375|1|5|2|2|1|11574|CIUDAD DE MÉXICO|SECRETARIA DE ECONOMIA|JEFE DE DEPARTAMENTO DE IMPLANTACIÓN DE SISTEMAS DE CALIDAD|2002-09-16|2005-09-16
11376|1|3|2|2|1|11574|CIUDAD DE MÉXICO|SECRETARIA DE ECONOMIA|ANALISTA|1999-11-16|2002-03-16
11377|1|3|14|1|1|7340|CIUDAD DE MÉXICO|Instituto Nacional de Cardiología|AUDITOR|2008-08-16|2010-08-15
11378|1|3|14|1|1|7340|CIUDAD DE MÉXICO|PROCURADURÍA FEDERAL DEL CONSUMIDOR|AUDITOR|2010-08-16|2013-05-31
11379|1|3|1|3|2|7137|CIUDAD DE MÉXICO|UNIPREC|Responsable de laboratorio|2008-07-01|2013-09-30
11382|1|3|14|1|2|7618|CIUDAD DE MÉXICO|GLOBAL MARKETING SYSTEM |Asistente de Contabilidad, Administrativo y de Mercadotecnia.|2009-01-01|2012-12-31
11383|1|4|32|2|2|7618|CIUDAD DE MÉXICO|AGRÍCOLA VARSA|Director de Mercadotecnia|2004-08-02|2008-12-31
11385|1|10|24|3|2|5912|CIUDAD DE MÉXICO|COUNCIL GROUP|DIRECTORA DE OPERACIONES|2014-03-01|2016-02-29
11386|1|3|24|3|1|5912|CIUDAD DE MÉXICO|COFEPRIS|BECARIOS|2011-05-01|2012-01-01
11387|1|4|52|2|1|11826|CIUDAD DE MÉXICO|SECRETARIA DE GOBERNACIÓN |JEFE DE DEPARTAMENTO|2013-11-01|2015-02-28
11388|1|5|24|3|1|5912|CIUDAD DE MÉXICO|COFEPRIS|CORDINADORA TERCEROS AUTORIZADOS|2012-01-02|2014-02-01
11389|1|3|11|1|1|7469|MICHOACÁN|(Universidad Michoacana de San Nicolás de  Hidalgo):|Ayudante de técnica académico|2009-02-27|2012-02-26
11390|1|4|13|3|2|7130|ESTADO DE MÉXICO|DESPACHO JURÍDICO C.L.A.N.A.|ENCARGADO|2012-06-06|2014-02-18
11392|1|4|2|2|1|7130|CIUDAD DE MÉXICO|COMISIÓN FEDERAL PARA LA PROTECCIÓN CONTRA RIESGOS SANITARIOS|ENLACE DE ALTO NIVEL DE RESPONSABILIDAD EN ASUNTOS JURÍDICOS|2014-09-01|2016-08-18
11396|1|5|2|6|1|7635|CIUDAD DE MÉXICO|COMISIÓN NACIONAL DE PROTECCIÓN SOCIAL EN SALUD|SOPORTE ADMINISTRATIVO "D"|2015-02-01|2015-12-30
11397|1|2|19|6|2|7159|ESTADO DE MÉXICO|INSTITUTO PEDAGÓGICO LOS GIRASOLES|DOCENTE|2003-05-19|2004-07-09
11398|1|3|19|2|2|7159|ESTADO DE MÉXICO|ESCUELA MARGARITA LECOMTE|DOCENTE|2004-08-18|2007-07-07
11399|1|3|19|2|2|7159|ESTADO DE MÉXICO|INSTITUTO EL PEDREGAL|DOCENTE|2007-08-06|2011-03-05
11400|1|4|2|2|1|7159|CIUDAD DE MÉXICO|COMISIÓN FEDERAL PARA LA PROTECCIÓN CONTRA RIESGOS SANITARIOS|ENLACE DE ALTO NIVEL DE RESPONSABILIDAD|2011-03-16|2016-08-18
11401|1|3|2|3|1|7122|CIUDAD DE MÉXICO|COFEPRIS|EJECUTIVO DE VENTANILLA  EN EL CIS|2010-11-01|2012-03-15
11402|1|2|52|1|2|7122|CIUDAD DE MÉXICO|LABORATORIO DE CONTROL ARJ, S.A. DE C.V.|ANALISTA QUÍMICO|2009-06-01|2010-09-15
11403|1|2|2|6|1|7159|ESTADO DE MÉXICO|INSTITUTO NACIONAL DE ESTADÍSTICA, GEOGRAFÍA E INFORMÁTICA|APOYO A LA CAPACITACIÓN/ENCUESTADOR|2000-01-10|2000-02-18
11404|1|2|19|2|3|7230|CIUDAD DE MÉXICO|SM-IAPSA|Varios|2011-01-07|2012-12-21
11405|1|3|29|1|1|7186|CIUDAD DE MÉXICO|SAE|ANALISTA A|2014-10-15|2016-04-15
11406|1|2|29|6|1|7186|CIUDAD DE MÉXICO|JUZGADO PENAL DEL RECLUSORIO NORTE|AUXILIAR DE LA DEFENSORIA DE OFICIO|2012-03-12|2013-03-10
11407|1|10|2|2|1|13438|HIDALGO|Secretaria de Gobernación|Delegado Federal|2010-06-16|2012-08-15
11408|1|8|2|2|1|13438|CIUDAD DE MÉXICO|Secretaria de Gobernación|Director de Recursos Financieros|2009-03-01|2010-06-15
11409|1|7|2|2|1|13438|CIUDAD DE MÉXICO|Secretaria de Gobernación|Director de Supervisión y Evaluación Regional|2007-05-01|2009-02-28
11410|1|7|2|2|1|13438|CIUDAD DE MÉXICO|Secretaria de Salud|Subdirector|2003-06-01|2007-04-30
